"admin2","admin4Id","areaId","ad4.X","ad4.Y","w","ad2.X","ad2.Y","aid.X","aid.Y","d2","d1","aid.pop","ad4.pop","ad2.pop"
"Baney","L028",338,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,477927.7709,414014.9439,19480.8821464999,8604.28361632759,6229,319,32593
"Baney","L028",1815,485723.292152631,396161.803627051,3,484180.090192218,408103.75112541,479920.0063,389162.859,9091.93887902229,19414.0595774079,98,319,32593
"Baney","L028",277,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,475930.81,415009.488,21239.7719604497,10758.2445348109,9718,319,32593
"Baney","L028",335,485723.292152631,396161.803627051,2,484180.090192218,408103.75112541,474931.9596,414015.669,20861.7680702491,10976.278622858,16625,319,32593
"Baney","L028",394,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,474931.7041,413021.5977,20017.7678296042,10474.6293605995,12493,319,32593
"Baney","L028",2324,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,457941.5747,380222.7313,32029.3279864689,38285.9107471696,242,319,32593
"Baney","L028",1058,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,489909.7555,402084.2008,7252.67286129848,8310.47836525355,184,319,32593
"Baney","L028",336,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,475930.564,414015.4171,20362.9329594929,10149.0135969567,16076,319,32593
"Baney","L028",279,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,477927.9965,415009.0137,20395.6848829795,9315.11281522144,9281,319,32593
"Baney","L028",502,485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,464944.8089,411036.5162,25553.9124285837,19457.5732652731,2162,319,32593
"Baney","L033",277,488362.988381886,400240.197101306,2,484180.090192218,408103.75112541,475930.81,415009.488,19305.2068875024,10758.2445348109,9718,655,32593
"Baney","L033",333,488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,472934.7491,414016.2036,20683.5423076218,12704.9120636313,2127,655,32593
"Baney","L033",220,488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,477928.2225,416003.0837,18903.7809163418,10073.9915011368,2770,655,32593
"Baney","L033",450,488362.988381886,400240.197101306,2,484180.090192218,408103.75112541,471935.5714,412028.34,20219.3061625956,12858.0962155183,3795,655,32593
"Baney","L033",335,488362.988381886,400240.197101306,6,484180.090192218,408103.75112541,474931.9596,414015.669,19239.4428238332,10976.278622858,16625,655,32593
"Baney","L033",219,488362.988381886,400240.197101306,7,484180.090192218,408103.75112541,476929.6398,416003.3162,19472.991129113,10722.5071348866,2666,655,32593
"Baney","L033",278,488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,476929.4035,415009.2457,18677.57103485,10012.9073114853,11420,655,32593
"Baney","L033",459,488362.988381886,400240.197101306,3,484180.090192218,408103.75112541,480923.1887,412026.1752,13937.7149866639,5098.31520709869,593,655,32593
"Baney","L033",336,488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,475930.564,414015.4171,18555.9117809857,10149.0135969567,16076,655,32593
"Baney","L036",394,489615.826059114,403320.420408961,3,484180.090192218,408103.75112541,474931.7041,413021.5977,17599.3260820491,10474.6293605995,12493,106,32593
"Baney","L036",335,489615.826059114,403320.420408961,4,484180.090192218,408103.75112541,474931.9596,414015.669,18166.0198341079,10976.278622858,16625,106,32593
"Baney","L038",2493,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,449948.5287,377243.939,45404.5503762143,46088.2610499795,251,3444,32593
"Baney","L038",279,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,477927.9965,415009.0137,3393.3399030188,9315.11281522144,9281,3444,32593
"Baney","L038",2199,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,450949.8119,382213.9081,41037.3231643852,42125.234328827,1282,3444,32593
"Baney","L038",338,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,477927.7709,414014.9439,2513.93868383051,8604.28361632759,6229,3444,32593
"Baney","L038",1116,479284.817616342,411898.741661148,3,484180.090192218,408103.75112541,488910.9269,401090.2436,14473.6177329219,8459.9115695545,224,3444,32593
"Baney","L038",277,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,475930.81,415009.488,4574.50651711919,10758.2445348109,9718,3444,32593
"Baney","L038",633,479284.817616342,411898.741661148,1,484180.090192218,408103.75112541,477926.6511,409044.5983,3160.81486520421,6323.81956463093,43,3444,32593
"Baney","L038",396,479284.817616342,411898.741661148,2,484180.090192218,408103.75112541,476928.9325,413021.1053,2609.57751738115,8761.25903941697,5486,3444,32593
"Baney","L062",1116,486930.581959068,398031.963098246,1,484180.090192218,408103.75112541,488910.9269,401090.2436,3643.46616733104,8459.9115695545,224,345,32593
"Baney","L062",277,486930.581959068,398031.963098246,1,484180.090192218,408103.75112541,475930.81,415009.488,20229.4669959735,10758.2445348109,9718,345,32593
"Baney","L062",335,486930.581959068,398031.963098246,12,484180.090192218,408103.75112541,474931.9596,414015.669,19986.1400192558,10976.278622858,16625,345,32593
"Baney","L062",1292,486930.581959068,398031.963098246,1,484180.090192218,408103.75112541,487911.8407,398108.1711,984.213582606508,10669.4696164667,336,345,32593
"Baney","L062",1175,486930.581959068,398031.963098246,1,484180.090192218,408103.75112541,488910.8174,400096.1811,2860.47694629586,9300.5891010352,431,345,32593
"Baney","L062",510,486930.581959068,398031.963098246,1,484180.090192218,408103.75112541,472933.9233,411033.9866,19103.9019249636,11621.6414376007,1242,345,32593
"Baney","L099",460,489661.269112138,405511.790905478,1,484180.090192218,408103.75112541,481921.8102,412025.9856,10116.0247513938,4525.89789952382,2760,219,32593
"Baney","L099",1028,489661.269112138,405511.790905478,1,484180.090192218,408103.75112541,459947.9722,402091.6912,29909.4816970186,24966.7860754137,427,219,32593
"Baney","L099",279,489661.269112138,405511.790905478,3,484180.090192218,408103.75112541,477927.9965,415009.0137,15095.2617400142,9315.11281522144,9281,219,32593
"Baney","L182",793,477936.924927964,414582.580156125,1,484180.090192218,408103.75112541,460948.2651,406067.6188,19003.134732106,23320.8818864546,120,1137,32593
"Baney","L182",219,477936.924927964,414582.580156125,5,484180.090192218,408103.75112541,476929.6398,416003.3162,1741.58382955939,10722.5071348866,2666,1137,32593
"Baney","L182",571,477936.924927964,414582.580156125,2,484180.090192218,408103.75112541,474930.941,410039.3851,5447.61972729153,9449.52060495593,874,1137,32593
"Baney","L182",2252,477936.924927964,414582.580156125,2,484180.090192218,408103.75112541,444955.6301,381222.7701,46911.0086814365,47551.5027145768,597,1137,32593
"Baney","L211",278,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,476929.4035,415009.2457,7680.14674792844,10012.9073114853,11420,1208,32593
"Baney","L211",645,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,489910.4617,409042.6432,7791.17099538345,5806.77844806679,3099,1208,32593
"Baney","L211",509,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,471935.2866,411034.2672,10327.8656903749,12590.5972644436,2775,1208,32593
"Baney","L211",277,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,475930.81,415009.488,8388.21585019186,10758.2445348109,9718,1208,32593
"Baney","L211",395,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,475930.3186,413021.3464,7199.44035908957,9604.24253173729,15624,1208,32593
"Baney","L211",337,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,476929.1677,414015.1754,6980.77776562804,9355.25595279793,13708,1208,32593
"Baney","L211",508,482125.502495626,409353.698927373,6,484180.090192218,408103.75112541,470936.6492,411034.5579,11314.4034291205,13563.8621957145,681,1208,32593
"Baney","L211",331,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,470937.5359,414016.7791,12120.8462262824,14502.7288470348,501,1208,32593
"Baney","L211",394,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,474931.7041,413021.5977,8074.9128022008,10474.6293605995,12493,1208,32593
"Baney","L211",2252,482125.502495626,409353.698927373,3,484180.090192218,408103.75112541,444955.6301,381222.7701,46614.8964452116,47551.5027145768,597,1208,32593
"Baney","L211",220,482125.502495626,409353.698927373,5,484180.090192218,408103.75112541,477928.2225,416003.0837,7863.29938487185,10073.9915011368,2770,1208,32593
"Baney","L211",398,482125.502495626,409353.698927373,6,484180.090192218,408103.75112541,478926.1587,413020.6537,4866.45230399945,7195.81316134092,5145,1208,32593
"Baney","L211",2919,482125.502495626,409353.698927373,3,484180.090192218,408103.75112541,462932.8897,370280.139,43532.7402229725,43382.8210582246,165,1208,32593
"Baney","L211",502,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,464944.8089,411036.5162,17262.911295602,19457.5732652731,2162,1208,32593
"Baney","L211",335,482125.502495626,409353.698927373,4,484180.090192218,408103.75112541,474931.9596,414015.669,8572.10734587928,10976.278622858,16625,1208,32593
"Baney","L211",459,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,480923.1887,412026.1752,2930.47571068368,5098.31520709869,593,1208,32593
"Baney","L211",1990,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,477921.6743,386181.0721,23550.8557292302,22798.5005018116,94,1208,32593
"Baney","L211",334,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,473933.3547,414015.9312,9425.90554107668,11830.0237312463,10423,1208,32593
"Baney","L211",460,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,481921.8102,412025.9856,2680.03854673738,4525.89789952382,2760,1208,32593
"Baney","L211",2918,482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,461933.8505,370280.4836,43982.0300387749,43880.4597371349,306,1208,32593
"Baney","L211",338,482125.502495626,409353.698927373,8,484180.090192218,408103.75112541,477927.7709,414014.9439,6272.8107929186,8604.28361632759,6229,1208,32593
"Baney","L211",2198,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,449950.8711,382214.3772,42092.1570992297,42917.3522239283,1168,1208,32593
"Baney","L211",279,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,477927.9965,415009.0137,7042.84330088414,9315.11281522144,9281,1208,32593
"Baney","L211",450,482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,471935.5714,412028.34,10535.1032553546,12858.0962155183,3795,1208,32593
"Baney","L288",2871,479796.580988385,413582.348409526,1,484180.090192218,408103.75112541,473922.5034,371271.0172,42717.1339890277,38234.3873394083,26,1857,32593
"Baney","L288",339,479796.580988385,413582.348409526,1,484180.090192218,408103.75112541,478926.3735,414014.7227,971.703967217038,7908.29463523576,4125,1857,32593
"Baney","L288",340,479796.580988385,413582.348409526,2,484180.090192218,408103.75112541,479924.9756,414014.5118,450.83297612085,7283.06885489795,526,1857,32593
"Baney","L288",334,479796.580988385,413582.348409526,4,484180.090192218,408103.75112541,473933.3547,414015.9312,5879.23605113872,11830.0237312463,10423,1857,32593
"Baney","L288",508,479796.580988385,413582.348409526,2,484180.090192218,408103.75112541,470936.6492,411034.5579,9218.98192726677,13563.8621957145,681,1857,32593
"Baney","L288",337,479796.580988385,413582.348409526,1,484180.090192218,408103.75112541,476929.1677,414015.1754,2899.89623436641,9355.25595279793,13708,1857,32593
"Baney","L288",394,479796.580988385,413582.348409526,1,484180.090192218,408103.75112541,474931.7041,413021.5977,4897.08775675711,10474.6293605995,12493,1857,32593
"Baney","L289",734,478164.569341764,413818.207065443,2,484180.090192218,408103.75112541,460948.6565,407061.6996,18494.2706832635,23254.7926840364,55,2785,32593
"Baney","L289",211,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,468940.9555,416005.547,9479.42552538377,17165.9431494818,243,2785,32593
"Baney","L289",278,478164.569341764,413818.207065443,2,484180.090192218,408103.75112541,476929.4035,415009.2457,1715.86936730888,10012.9073114853,11420,2785,32593
"Baney","L289",2694,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,473923.2222,374253.2091,39791.683673633,35370.3624016466,326,2785,32593
"Baney","L289",2258,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,450949.3504,381219.8213,42465.5495261844,42743.7451564042,483,2785,32593
"Baney","L289",395,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,475930.3186,413021.3464,2372.10103014304,9604.24253173729,15624,2785,32593
"Baney","L289",335,478164.569341764,413818.207065443,4,484180.090192218,408103.75112541,474931.9596,414015.669,3238.63504553224,10976.278622858,16625,2785,32593
"Baney","L289",510,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,472933.9233,411033.9866,5925.49927132039,11621.6414376007,1242,2785,32593
"Baney","L289",2493,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,449948.5287,377243.939,46193.3115723542,46088.2610499795,251,2785,32593
"Baney","L289",2152,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,462937.3641,383203.0908,34192.8811804653,32730.662939672,153,2785,32593
"Baney","L289",337,478164.569341764,413818.207065443,2,484180.090192218,408103.75112541,476929.1677,414015.1754,1251.0050924327,9355.25595279793,13708,2785,32593
"Baney","L289",338,478164.569341764,413818.207065443,2,484180.090192218,408103.75112541,477927.7709,414014.9439,307.861793819183,8604.28361632759,6229,2785,32593
"Baney","L289",1321,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,457948.4245,397122.0967,26219.3175654565,28437.5986839147,159,2785,32593
"Baney","L289",459,478164.569341764,413818.207065443,3,484180.090192218,408103.75112541,480923.1887,412026.1752,3289.58340377549,5098.31520709869,593,2785,32593
"Baney","L289",2206,478164.569341764,413818.207065443,3,484180.090192218,408103.75112541,457942.3652,382210.8891,37522.7942632185,36862.6981735487,36,2785,32593
"Baney","L289",394,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,474931.7041,413021.5977,3329.56515967489,10474.6293605995,12493,2785,32593
"Baney","L289",2919,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,462932.8897,370280.139,46125.5616288896,43382.8210582246,165,2785,32593
"Baney","L289",277,478164.569341764,413818.207065443,1,484180.090192218,408103.75112541,475930.81,415009.488,2531.56691832528,10758.2445348109,9718,2785,32593
"Baney","L289",1729,478164.569341764,413818.207065443,3,484180.090192218,408103.75112541,452951.2732,390165.6805,34570.9750406509,36014.0720898874,86,2785,32593
"Baney","L339",277,479844.46451249,412583.401967266,6,484180.090192218,408103.75112541,475930.81,415009.488,4604.62648662872,10758.2445348109,9718,2451,32593
"Baney","L339",2246,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,438961.8611,381226.0586,51523.4921646001,52603.218511102,60,2451,32593
"Baney","L339",395,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,475930.3186,413021.3464,3938.56998800682,9604.24253173729,15624,2451,32593
"Baney","L339",339,479844.46451249,412583.401967266,5,484180.090192218,408103.75112541,478926.3735,414014.7227,1700.46174528251,7908.29463523576,4125,2451,32593
"Baney","L339",454,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,475930.0738,412027.2759,3953.69837654876,9135.47027408449,5110,2451,32593
"Baney","L339",276,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,474932.2158,415009.7405,5478.8051698151,11541.9179522377,2708,2451,32593
"Baney","L339",451,479844.46451249,412583.401967266,5,484180.090192218,408103.75112541,472934.1979,412028.0587,6932.54576618125,11910.9312561253,5281,2451,32593
"Baney","L339",336,479844.46451249,412583.401967266,3,484180.090192218,408103.75112541,475930.564,414015.4171,4167.64736536711,10149.0135969567,16076,2451,32593
"Baney","L339",334,479844.46451249,412583.401967266,3,484180.090192218,408103.75112541,473933.3547,414015.9312,6082.21663688143,11830.0237312463,10423,2451,32593
"Baney","L339",453,479844.46451249,412583.401967266,3,484180.090192218,408103.75112541,474931.4491,412027.5267,4944.36221934908,10046.5604468597,5136,2451,32593
"Baney","L339",398,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,478926.1587,413020.6537,1017.09126583231,7195.81316134092,5145,2451,32593
"Baney","L339",278,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,476929.4035,415009.2457,3792.40010048855,10012.9073114853,11420,2451,32593
"Baney","L339",506,479844.46451249,412583.401967266,2,484180.090192218,408103.75112541,468939.3224,411035.1105,11014.5054796492,15520.1118127188,530,2451,32593
"Baney","L339",153,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,469939.8521,416999.3074,10844.4256571064,16790.3335987539,40,2451,32593
"Baney","L339",394,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,474931.7041,413021.5977,4932.26422353056,10474.6293605995,12493,2451,32593
"Baney","L339",337,479844.46451249,412583.401967266,2,484180.090192218,408103.75112541,476929.1677,414015.1754,3247.91173950266,9355.25595279793,13708,2451,32593
"Baney","L339",335,479844.46451249,412583.401967266,3,484180.090192218,408103.75112541,474931.9596,414015.669,5117.03951209082,10976.278622858,16625,2451,32593
"Baney","L339",279,479844.46451249,412583.401967266,4,484180.090192218,408103.75112541,477927.9965,415009.0137,3091.34953068636,9315.11281522144,9281,2451,32593
"Baney","L339",1757,479844.46451249,412583.401967266,2,484180.090192218,408103.75112541,480919.0384,390156.7335,22452.3978136054,18240.8854071916,115,2451,32593
"Baney","L339",2918,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,461933.8505,370280.4836,45938.2955353375,43880.4597371349,306,2451,32593
"Baney","L339",2919,479844.46451249,412583.401967266,1,484180.090192218,408103.75112541,462932.8897,370280.139,45558.3957171029,43382.8210582246,165,2451,32593
"Baney","L339",2252,479844.46451249,412583.401967266,2,484180.090192218,408103.75112541,444955.6301,381222.7701,46911.8321724527,47551.5027145768,597,2451,32593
"Baney","L342",220,486708.100455984,413969.223871317,2,484180.090192218,408103.75112541,477928.2225,416003.0837,9012.37164816809,10073.9915011368,2770,74,32593
"Baney","L342",281,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,479925.1808,415008.5805,6862.08869522401,8110.54391691365,1012,74,32593
"Baney","L342",336,486708.100455984,413969.223871317,3,484180.090192218,408103.75112541,475930.564,414015.4171,10777.6354491344,10149.0135969567,16076,74,32593
"Baney","L342",386,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,466942.7638,413023.9761,19787.9262802741,17925.7924497753,757,74,32593
"Baney","L342",394,486708.100455984,413969.223871317,4,484180.090192218,408103.75112541,474931.7041,413021.5977,11814.4617521831,10474.6293605995,12493,74,32593
"Baney","L342",276,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,474932.2158,415009.7405,11821.7652778933,11541.9179522377,2708,74,32593
"Baney","L342",451,486708.100455984,413969.223871317,3,484180.090192218,408103.75112541,472934.1979,412028.0587,13910.0148757675,11910.9312561253,5281,74,32593
"Baney","L342",395,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,475930.3186,413021.3464,10819.3832280684,9604.24253173729,15624,74,32593
"Baney","L342",970,486708.100455984,413969.223871317,2,484180.090192218,408103.75112541,460947.0965,403085.3774,27965.8262676328,23768.804571339,60,74,32593
"Baney","L342",279,486708.100455984,413969.223871317,2,484180.090192218,408103.75112541,477927.9965,415009.0137,8841.45849765284,9315.11281522144,9281,74,32593
"Baney","L342",275,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,473933.6211,415010.0033,12816.8071154882,12356.635786362,756,74,32593
"Baney","L342",1408,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,485914.047,396120.3037,17866.5741588309,12108.2458848842,86,74,32593
"Baney","L342",337,486708.100455984,413969.223871317,6,484180.090192218,408103.75112541,476929.1677,414015.1754,9779.04071926507,9355.25595279793,13708,74,32593
"Baney","L342",277,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,475930.81,415009.488,10827.379139481,10758.2445348109,9718,74,32593
"Baney","L342",1028,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,459947.9722,402091.6912,29277.640728633,24966.7860754137,427,74,32593
"Baney","L342",452,486708.100455984,413969.223871317,2,484180.090192218,408103.75112541,473932.8238,412027.7876,12921.9529651099,10972.8998339995,4624,74,32593
"Baney","L342",335,486708.100455984,413969.223871317,1,484180.090192218,408103.75112541,474931.9596,414015.669,11776.232445479,10976.278622858,16625,74,32593
"Luba","L002",2252,460088.58524553,393137.56525232,1,454405.650260343,382376.876239581,444955.6301,381222.7701,19260.5471095289,9520.2332961073,597,13,7032
"Luba","L009",339,453818.627402817,389968.898714571,1,454405.650260343,382376.876239581,478926.3735,414014.7227,34764.9329816533,40027.7303484582,4125,86,7032
"Luba","L009",278,453818.627402817,389968.898714571,3,454405.650260343,382376.876239581,476929.4035,415009.2457,34075.3128960663,39650.8637560675,11420,86,7032
"Luba","L029",2919,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,462932.8897,370280.139,15609.2215453729,14800.1643337063,165,483,7032
"Luba","L029",502,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,464944.8089,411036.5162,33381.2578976284,30536.0250768283,2162,483,7032
"Luba","L029",2918,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,461933.8505,370280.4836,14874.3850207749,14247.6845044831,306,483,7032
"Luba","L029",278,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,476929.4035,415009.2457,42945.8658336215,39650.8637560675,11420,483,7032
"Luba","L029",398,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,478926.1587,413020.6537,42639.2129193378,39246.6104419599,5145,483,7032
"Luba","L029",459,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,480923.1887,412026.1752,43234.730002791,39777.6416312351,593,483,7032
"Luba","L029",1729,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,452951.2732,390165.6805,9715.49292288481,7923.42630689335,86,483,7032
"Luba","L029",2493,451225.9259895,380604.614673543,3,454405.650260343,382376.876239581,449948.5287,377243.939,3595.25865800582,6798.01274705742,251,483,7032
"Luba","L029",1320,451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,456949.6356,397122.5153,17481.4728444384,14963.479966523,21,483,7032
"Luba","L034",335,459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,474931.9596,414015.669,22832.9845028566,37713.9573956912,16625,189,7032
"Luba","L034",338,459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,477927.7709,414014.9439,24982.8962848914,39424.0724009051,6229,189,7032
"Luba","L034",395,459268.567803503,397402.320790288,3,454405.650260343,382376.876239581,475930.3186,413021.3464,22837.8611214227,37448.5633709095,15624,189,7032
"Luba","L034",502,459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,464944.8089,411036.5162,14768.5814300413,30536.0250768283,2162,189,7032
"Luba","L034",277,459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,475930.81,415009.488,24241.3417979588,39092.4526235432,9718,189,7032
"Luba","L039",459,446610.303098019,379553.210605013,1,454405.650260343,382376.876239581,480923.1887,412026.1752,47242.6454373796,39777.6416312351,593,302,7032
"Luba","L039",2918,446610.303098019,379553.210605013,1,454405.650260343,382376.876239581,461933.8505,370280.4836,17910.7389878324,14247.6845044831,306,302,7032
"Luba","L039",397,446610.303098019,379553.210605013,1,454405.650260343,382376.876239581,477927.5458,413020.8744,45835.0762009742,38630.7415542891,2437,302,7032
"Luba","L039",338,446610.303098019,379553.210605013,3,454405.650260343,382376.876239581,477927.7709,414014.9439,46566.0267923191,39424.0724009051,6229,302,7032
"Luba","L039",335,446610.303098019,379553.210605013,4,454405.650260343,382376.876239581,474931.9596,414015.669,44606.9194816506,37713.9573956912,16625,302,7032
"Luba","L041",2918,459423.520019012,391470.607792252,1,454405.650260343,382376.876239581,461933.8505,370280.4836,21338.3017695143,14247.6845044831,306,100,7032
"Luba","L041",2324,459423.520019012,391470.607792252,1,454405.650260343,382376.876239581,457941.5747,380222.7313,11345.0820849171,4140.42293294859,242,100,7032
"Luba","L042",335,454384.166940677,377095.647377483,7,454405.650260343,382376.876239581,474931.9596,414015.669,42252.8079513977,37713.9573956912,16625,254,7032
"Luba","L042",395,454384.166940677,377095.647377483,4,454405.650260343,382376.876239581,475930.3186,413021.3464,41891.4370914041,37448.5633709095,15624,254,7032
"Luba","L042",2258,454384.166940677,377095.647377483,1,454405.650260343,382376.876239581,450949.3504,381219.8213,5367.19435191978,3644.82988050432,483,254,7032
"Luba","L042",339,454384.166940677,377095.647377483,4,454405.650260343,382376.876239581,478926.3735,414014.7227,44332.1331030913,40027.7303484582,4125,254,7032
"Luba","L042",336,454384.166940677,377095.647377483,4,454405.650260343,382376.876239581,475930.564,414015.4171,42747.1241442244,38266.423654113,16076,254,7032
"Luba","L042",2199,454384.166940677,377095.647377483,1,454405.650260343,382376.876239581,450949.8119,382213.9081,6163.7153867685,3459.67879829005,1282,254,7032
"Luba","L057",335,451971.435201099,377760.678898222,6,454405.650260343,382376.876239581,474931.9596,414015.669,42913.983594541,37713.9573956912,16625,93,7032
"Luba","L057",2252,451971.435201099,377760.678898222,1,454405.650260343,382376.876239581,444955.6301,381222.7701,7823.52840514006,9520.2332961073,597,93,7032
"Luba","L057",337,451971.435201099,377760.678898222,1,454405.650260343,382376.876239581,476929.1677,414015.1754,44014.5081545178,38836.7198874812,13708,93,7032
"Luba","L057",336,451971.435201099,377760.678898222,1,454405.650260343,382376.876239581,475930.564,414015.4171,43456.2526557661,38266.423654113,16076,93,7032
"Luba","L057",2496,451971.435201099,377760.678898222,2,454405.650260343,382376.876239581,452945.4879,377242.5779,1103.27118361502,5337.89223930101,234,93,7032
"Luba","L058",1028,454406.774119003,385680.022236565,1,454405.650260343,382376.876239581,459947.9722,402091.6912,17321.8865698345,20479.0444456364,427,356,7032
"Luba","L058",2087,454406.774119003,385680.022236565,2,454405.650260343,382376.876239581,456944.2457,384199.4526,2937.83057256294,3125.10022172157,15,356,7032
"Luba","L058",2141,454406.774119003,385680.022236565,1,454405.650260343,382376.876239581,451949.2048,383207.5342,3486.09294894206,2593.0902311426,205,356,7032
"Luba","L058",451,454406.774119003,385680.022236565,1,454405.650260343,382376.876239581,472934.1979,412028.0587,32210.0055485736,34964.2631687853,5281,356,7032
"Luba","L058",335,454406.774119003,385680.022236565,1,454405.650260343,382376.876239581,474931.9596,414015.669,34988.4569041202,37713.9573956912,16625,356,7032
"Luba","L058",2028,454406.774119003,385680.022236565,2,454405.650260343,382376.876239581,456944.654,385193.5332,2584.08704827577,3792.10975878428,43,356,7032
"Luba","L058",1321,454406.774119003,385680.022236565,1,454405.650260343,382376.876239581,457948.4245,397122.0967,11977.6606834558,15164.8533042535,159,356,7032
"Luba","L115",336,459690.279048783,378608.777022821,1,454405.650260343,382376.876239581,475930.564,414015.4171,38953.5238053196,38266.423654113,16076,59,7032
"Luba","L129",460,460461.398321997,395115.915249412,1,454405.650260343,382376.876239581,481921.8102,412025.9856,27322.1477419945,40450.0771778108,2760,129,7032
"Luba","L129",335,460461.398321997,395115.915249412,1,454405.650260343,382376.876239581,474931.9596,414015.669,23803.3156415932,37713.9573956912,16625,129,7032
"Luba","L137",519,450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,481921.6268,411031.9184,42363.1281921171,39727.0739690998,819,238,7032
"Luba","L137",510,450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,472933.9233,411033.9866,36253.062905838,34125.1648500237,1242,238,7032
"Luba","L137",2496,450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,452945.4879,377242.5779,5626.1385451773,5337.89223930101,234,238,7032
"Luba","L137",2324,450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,457941.5747,380222.7313,7563.34386975668,4140.42293294859,242,238,7032
"Luba","L137",337,450698.561341247,382400.557734111,5,454405.650260343,382376.876239581,476929.1677,414015.1754,41079.5418682846,38836.7198874812,13708,238,7032
"Luba","L137",335,450698.561341247,382400.557734111,12,454405.650260343,382376.876239581,474931.9596,414015.669,39834.317510431,37713.9573956912,16625,238,7032
"Luba","L137",278,450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,476929.4035,415009.2457,41849.5353763227,39650.8637560675,11420,238,7032
