"admin4Id","areaId","admin2","ad4.X","ad4.Y","w","ad2.X","ad2.Y","ad2.pop","aid.pop","aid.X","aid.Y","d2","d1","ad4.pop"
"L003",336,"Malabo",476470.353122295,414505.763294971,7,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,729.254199487413,1378.27448406548,3875.04106534247
"L005",220,"Malabo",462639.482112587,407404.141045738,1,474656.387942084,413489.949758617,189560,3384,477928.2225,416003.0837,17541.0204208591,4125.62038749364,1252.88775743707
"L005",1027,"Malabo",462639.482112587,407404.141045738,1,474656.387942084,413489.949758617,189560,70,458949.2345,402092.0951,6468.05686213666,19406.8482776605,1252.88775743707
"L005",337,"Malabo",462639.482112587,407404.141045738,2,474656.387942084,413489.949758617,189560,15012,476929.1677,414015.1754,15744.8686695173,2332.67867533397,1252.88775743707
"L005",2252,"Malabo",462639.482112587,407404.141045738,2,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,31594.0311863079,43855.5116207255,1252.88775743707
"L005",278,"Malabo",462639.482112587,407404.141045738,1,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,16187.6332445704,2734.01899847646,1252.88775743707
"L007",335,"Malabo",475254.537150758,414164.336905196,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,355.187869005586,593.565884638585,349.077399380805
"L007",1815,"Malabo",475254.537150758,414164.336905196,2,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,25433.0591912682,24890.0185414912,349.077399380805
"L008",338,"Malabo",474512.007743864,415059.193470738,1,474656.387942084,413489.949758617,189560,6008,477927.7709,414014.9439,3571.81957898195,3313.2409066997,1057.91817275748
"L008",394,"Malabo",474512.007743864,415059.193470738,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,2080.37053341032,543.279520707583,1057.91817275748
"L008",336,"Malabo",474512.007743864,415059.193470738,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,1761.18453432107,1378.27448406548,1057.91817275748
"L008",512,"Malabo",474512.007743864,415059.193470738,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,4047.50312929204,2471.81742405851,1057.91817275748
"L009",278,"Luba",453818.627402817,389968.898714571,3,454405.650260343,382376.876239581,7178,13054,476929.4035,415009.2457,34075.3128960663,39650.8637560675,544.278571428571
"L009",339,"Luba",453818.627402817,389968.898714571,1,454405.650260343,382376.876239581,7178,3051,478926.3735,414014.7227,34764.9329816533,40027.7303484582,544.278571428571
"L010",1407,"Baney",483096.115732974,393158.897366726,1,484180.090192218,408103.75112541,27025,244,484915.268,396120.4468,3475.64238902029,12005.8347883203,105.333333333333
"L010",1524,"Baney",483096.115732974,393158.897366726,1,484180.090192218,408103.75112541,27025,144,483916.1752,394132.4736,1272.92898916487,13973.7699571425,105.333333333333
"L011",508,"Baney",484298.922398562,395006.974251493,5,484180.090192218,408103.75112541,27025,486,470936.6492,411034.5579,20867.0501663003,13563.8621957145,97.2
"L012",2694,"Riaba",468239.534495528,375466.096902509,1,473378.453717362,378390.250101198,2187,355,473923.2222,374253.2091,5811.66092812056,4172.75459921438,50.7142857142857
"L013",452,"Malabo",458525.370855312,405371.188743197,2,474656.387942084,413489.949758617,189560,4216,473932.8238,412027.7876,16783.9183322361,1631.39916813807,753.360897435897
"L013",510,"Malabo",458525.370855312,405371.188743197,1,474656.387942084,413489.949758617,189560,1065,472933.9233,411033.9866,15481.3973244776,2999.77323804885,753.360897435897
"L013",1028,"Malabo",458525.370855312,405371.188743197,1,474656.387942084,413489.949758617,189560,426,459947.9722,402091.6912,3574.7585543288,18608.0034343042,753.360897435897
"L013",502,"Malabo",458525.370855312,405371.188743197,1,474656.387942084,413489.949758617,189560,2028,464944.8089,411036.5162,8561.8409236795,10016.6912559586,753.360897435897
"L013",220,"Malabo",458525.370855312,405371.188743197,1,474656.387942084,413489.949758617,189560,3384,477928.2225,416003.0837,22124.8241194878,4125.62038749364,753.360897435897
"L013",969,"Malabo",458525.370855312,405371.188743197,2,474656.387942084,413489.949758617,189560,51,459948.3697,403085.7723,2692.22102191133,18015.901565003,753.360897435897
"L014",2198,"Malabo",474966.569102579,413067.961712685,5,474656.387942084,413489.949758617,189560,848,449950.8711,382214.3772,39720.6347360868,39856.2918659504,4494.26856176961
"L014",2132,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,119,442958.7876,383212.0231,43770.7110652918,43834.8116249071,4494.26856176961
"L014",514,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,1165,476928.4638,411032.9657,2826.70118254632,3346.50554585253,4494.26856176961
"L014",333,"Malabo",474966.569102579,413067.961712685,4,474656.387942084,413489.949758617,189560,1881,472934.7491,414016.2036,2242.19874224871,1800.27314820376,4494.26856176961
"L014",512,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,2034.8134189727,2471.81742405851,4494.26856176961
"L014",735,"Malabo",474966.569102579,413067.961712685,3,474656.387942084,413489.949758617,189560,165,461947.3424,407061.3109,14338.0653478314,14242.4448801914,4494.26856176961
"L014",451,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,2282.9653919551,2258.99623911113,4494.26856176961
"L014",453,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,2600,474931.4491,412027.5267,1041.02758378493,1488.06580599402,4494.26856176961
"L014",2444,"Malabo",474966.569102579,413067.961712685,3,474656.387942084,413489.949758617,189560,36,459938.726,378233.8049,37937.5084733624,38204.7814197812,4494.26856176961
"L014",2919,"Malabo",474966.569102579,413067.961712685,4,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,44447.8032354377,44771.9572592894,4494.26856176961
"L014",502,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,2028,464944.8089,411036.5162,10225.578146443,10016.6912559586,4494.26856176961
"L014",335,"Malabo",474966.569102579,413067.961712685,5,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,948.339032255668,593.565884638585,4494.26856176961
"L014",1757,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,137,480919.0384,390156.7335,23671.8454910142,24159.0515486312,4494.26856176961
"L014",460,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,2731,481921.8102,412025.9856,7032.85809203146,7411.44733797206,4494.26856176961
"L014",394,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,58.0102583780125,543.279520707583,4494.26856176961
"L014",1116,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,233,488910.9269,401090.2436,18382.3514700762,18892.9773652218,4494.26856176961
"L014",395,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,964.876199911135,1357.38293376808,4494.26856176961
"L014",338,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,6008,477927.7709,414014.9439,3108.93733422519,3313.2409066997,4494.26856176961
"L014",2918,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,44728.2912418693,45043.5447614628,4494.26856176961
"L014",447,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,301,468939.6874,412029.245,6115.73670673434,5900.36638520969,4494.26856176961
"L014",391,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,1236,471935.8568,413022.413,3031.0545600886,2760.41306976114,4494.26856176961
"L014",277,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,2167.78339153046,1983.21659148156,4494.26856176961
"L014",334,"Malabo",474966.569102579,413067.961712685,7,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,1402.2047463116,894.110477423316,4494.26856176961
"L014",211,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,245,468940.9555,416005.547,6703.53836476257,6244.5494217664,4494.26856176961
"L014",207,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,59,464946.5958,416006.9094,10442.0916723223,10030.7103077913,4494.26856176961
"L014",506,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,295,468939.3224,411035.1105,6360.83224638634,6221.82241775943,4494.26856176961
"L014",279,"Malabo",474966.569102579,413067.961712685,4,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,3540.86642612429,3607.07330314175,4494.26856176961
"L014",2400,"Malabo",474966.569102579,413067.961712685,1,474656.387942084,413489.949758617,189560,62,474923.3797,379223.2923,33844.696969812,34267.6975880345,4494.26856176961
"L014",278,"Malabo",474966.569102579,413067.961712685,2,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,2760.67064154794,2734.01899847646,4494.26856176961
"L019",395,"Baney",487382.601770418,408721.276273077,20,484180.090192218,408103.75112541,27025,15397,475930.3186,413021.3464,12232.9633740932,9604.24253173729,6287.50880796979
"L019",1465,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,22,483916.3317,395126.5366,14029.68192725,12979.894659847,6287.50880796979
"L019",282,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,1568,480923.7722,415008.3793,9013.55334431754,7633.96994333775,6287.50880796979
"L019",338,"Baney",487382.601770418,408721.276273077,5,484180.090192218,408103.75112541,27025,6008,477927.7709,414014.9439,10835.90068857,8604.28361632759,6287.50880796979
"L019",396,"Baney",487382.601770418,408721.276273077,2,484180.090192218,408103.75112541,27025,4531,476928.9325,413021.1053,11303.4388960201,8761.25903941697,6287.50880796979
"L019",460,"Baney",487382.601770418,408721.276273077,5,484180.090192218,408103.75112541,27025,2731,481921.8102,412025.9856,6382.89497884822,4525.89789952382,6287.50880796979
"L019",764,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,86,490908.9275,407054.4191,3900.4340766826,6810.16513853779,6287.50880796979
"L019",645,"Baney",487382.601770418,408721.276273077,2,484180.090192218,408103.75112541,27025,3228,489910.4617,409042.6432,2548.2057462663,5806.77844806679,6287.50880796979
"L019",335,"Baney",487382.601770418,408721.276273077,8,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,13529.5633633424,10976.278622858,6287.50880796979
"L019",1524,"Baney",487382.601770418,408721.276273077,7,484180.090192218,408103.75112541,27025,144,483916.1752,394132.4736,14994.9750450633,13973.7699571425,6287.50880796979
"L019",398,"Baney",487382.601770418,408721.276273077,2,484180.090192218,408103.75112541,27025,3320,478926.1587,413020.6537,9486.62614749647,7195.81316134092,6287.50880796979
"L019",1407,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,244,484915.268,396120.4468,12840.1183539797,12005.8347883203,6287.50880796979
"L019",1116,"Baney",487382.601770418,408721.276273077,3,484180.090192218,408103.75112541,27025,233,488910.9269,401090.2436,7782.57266970732,8459.9115695545,6287.50880796979
"L019",457,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,885,478925.9443,412026.5849,9079.65421649946,6557.03239886556,6287.50880796979
"L019",333,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,1881,472934.7491,414016.2036,15387.5502333384,12704.9120636313,6287.50880796979
"L019",339,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,3051,478926.3735,414014.7227,9976.3907118822,7908.29463523576,6287.50880796979
"L019",792,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,247,459949.5682,406068.0166,27561.0434811252,24315.8880379328,6287.50880796979
"L019",336,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,17457,475930.564,414015.4171,12616.54057935,10149.0135969567,6287.50880796979
"L019",219,"Baney",487382.601770418,408721.276273077,3,484180.090192218,408103.75112541,27025,3185,476929.6398,416003.3162,12739.4081280222,10722.5071348866,6287.50880796979
"L019",337,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,15012,476929.1677,414015.1754,11717.4934107352,9355.25595279793,6287.50880796979
"L019",281,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,551,479925.1808,415008.5805,9754.14383592548,8110.54391691365,6287.50880796979
"L019",279,"Baney",487382.601770418,408721.276273077,7,484180.090192218,408103.75112541,27025,10886,477927.9965,415009.0137,11354.5234496809,9315.11281522144,6287.50880796979
"L019",278,"Baney",487382.601770418,408721.276273077,6,484180.090192218,408103.75112541,27025,13054,476929.4035,415009.2457,12198.6849125059,10012.9073114853,6287.50880796979
"L019",2918,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,398,461933.8505,370280.4836,46101.339270764,43880.4597371349,6287.50880796979
"L019",220,"Baney",487382.601770418,408721.276273077,6,484180.090192218,408103.75112541,27025,3384,477928.2225,416003.0837,11933.5663903006,10073.9915011368,6287.50880796979
"L019",277,"Baney",487382.601770418,408721.276273077,2,484180.090192218,408103.75112541,27025,11034,475930.81,415009.488,13064.6523671944,10758.2445348109,6287.50880796979
"L019",394,"Baney",487382.601770418,408721.276273077,1,484180.090192218,408103.75112541,27025,13462,474931.7041,413021.5977,13172.6085941276,10474.6293605995,6287.50880796979
"L021",1058,"Baney",489300.662046259,402019.159549595,1,484180.090192218,408103.75112541,27025,168,489909.7555,402084.2008,612.556282838339,8310.47836525355,609.675
"L021",1116,"Baney",489300.662046259,402019.159549595,1,484180.090192218,408103.75112541,27025,233,488910.9269,401090.2436,1007.36206283562,8459.9115695545,609.675
"L021",394,"Baney",489300.662046259,402019.159549595,2,484180.090192218,408103.75112541,27025,13462,474931.7041,413021.5977,18097.5301551027,10474.6293605995,609.675
"L021",220,"Baney",489300.662046259,402019.159549595,2,484180.090192218,408103.75112541,27025,3384,477928.2225,416003.0837,18024.4976595079,10073.9915011368,609.675
"L022",450,"Riaba",478935.272010605,388607.104381856,1,473378.453717362,378390.250101198,2187,2729,471935.5714,412028.34,24444.8376251247,33669.0213909118,755.032581453634
"L022",401,"Riaba",478935.272010605,388607.104381856,5,473378.453717362,378390.250101198,2187,70,481921.994,413020.053,24594.9703897784,35668.1276403873,755.032581453634
"L022",335,"Riaba",478935.272010605,388607.104381856,1,473378.453717362,378390.250101198,2187,19485,474931.9596,414015.669,25722.0074296564,35659.2744211452,755.032581453634
"L023",1321,"Riaba",480510.268235,390485.864695877,1,473378.453717362,378390.250101198,2187,246,457948.4245,397122.0967,23517.5757240216,24268.6604214103,22.3636363636364
"L024",2252,"Malabo",475486.942912134,414133.179577347,1,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,44891.6040479627,43855.5116207255,981.333790358249
"L024",1815,"Malabo",475486.942912134,414133.179577347,1,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,25360.7760278807,24890.0185414912,981.333790358249
"L024",277,"Malabo",475486.942912134,414133.179577347,2,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,982.310767172272,1983.21659148156,981.333790358249
"L024",335,"Malabo",475486.942912134,414133.179577347,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,567.287592439691,593.565884638585,981.333790358249
"L024",2918,"Malabo",475486.942912134,414133.179577347,2,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,45899.2947485416,45043.5447614628,981.333790358249
"L024",278,"Malabo",475486.942912134,414133.179577347,2,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,1687.65648127984,2734.01899847646,981.333790358249
"L026",278,"Malabo",475318.378863427,413996.259353419,1,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,1903.03487041199,2734.01899847646,326.35
"L027",338,"Baney",489592.603792513,404425.79294672,8,484180.090192218,408103.75112541,27025,6008,477927.7709,414014.9439,15100.3358378236,8604.28361632759,1005.48180223285
"L027",401,"Baney",489592.603792513,404425.79294672,2,484180.090192218,408103.75112541,27025,70,481921.994,413020.053,11519.5295239177,5410.08526138052,1005.48180223285
"L027",335,"Baney",489592.603792513,404425.79294672,2,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,17518.5676028823,10976.278622858,1005.48180223285
"L027",277,"Baney",489592.603792513,404425.79294672,1,484180.090192218,408103.75112541,27025,11034,475930.81,415009.488,17281.7594766849,10758.2445348109,1005.48180223285
"L027",460,"Baney",489592.603792513,404425.79294672,1,484180.090192218,408103.75112541,27025,2731,481921.8102,412025.9856,10798.3333300061,4525.89789952382,1005.48180223285
"L028",1058,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,168,489909.7555,402084.2008,7252.67286129848,8310.47836525355,2114.76721715993
"L028",335,"Baney",485723.292152631,396161.803627051,2,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,20861.7680702491,10976.278622858,2114.76721715993
"L028",1815,"Baney",485723.292152631,396161.803627051,3,484180.090192218,408103.75112541,27025,123,479920.0063,389162.859,9091.93887902229,19414.0595774079,2114.76721715993
"L028",502,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,2028,464944.8089,411036.5162,25553.9124285837,19457.5732652731,2114.76721715993
"L028",2324,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,276,457941.5747,380222.7313,32029.3279864689,38285.9107471696,2114.76721715993
"L028",277,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,11034,475930.81,415009.488,21239.7719604497,10758.2445348109,2114.76721715993
"L028",394,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,13462,474931.7041,413021.5977,20017.7678296042,10474.6293605995,2114.76721715993
"L028",336,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,17457,475930.564,414015.4171,20362.9329594929,10149.0135969567,2114.76721715993
"L028",279,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,10886,477927.9965,415009.0137,20395.6848829795,9315.11281522144,2114.76721715993
"L028",338,"Baney",485723.292152631,396161.803627051,1,484180.090192218,408103.75112541,27025,6008,477927.7709,414014.9439,19480.8821464999,8604.28361632759,2114.76721715993
"L029",2493,"Luba",451225.9259895,380604.614673543,3,454405.650260343,382376.876239581,7178,375,449948.5287,377243.939,3595.25865800582,6798.01274705742,852.776154401154
"L029",459,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,615,480923.1887,412026.1752,43234.730002791,39777.6416312351,852.776154401154
"L029",278,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,13054,476929.4035,415009.2457,42945.8658336215,39650.8637560675,852.776154401154
"L029",398,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,3320,478926.1587,413020.6537,42639.2129193378,39246.6104419599,852.776154401154
"L029",1729,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,100,452951.2732,390165.6805,9715.49292288481,7923.42630689335,852.776154401154
"L029",2919,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,218,462932.8897,370280.139,15609.2215453729,14800.1643337063,852.776154401154
"L029",1320,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,25,456949.6356,397122.5153,17481.4728444384,14963.479966523,852.776154401154
"L029",502,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,2028,464944.8089,411036.5162,33381.2578976284,30536.0250768283,852.776154401154
"L029",2918,"Luba",451225.9259895,380604.614673543,1,454405.650260343,382376.876239581,7178,398,461933.8505,370280.4836,14874.3850207749,14247.6845044831,852.776154401154
"L030",390,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,142,470937.2397,413022.7052,3460.2714503775,3748.38380160777,2831.00510130651
"L030",336,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,3214.62663567195,1378.27448406548,2831.00510130651
"L030",1028,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,426,459947.9722,402091.6912,16885.4356925575,18608.0034343042,2831.00510130651
"L030",2919,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,42621.0017641597,44771.9572592894,2831.00510130651
"L030",704,"Malabo",474012.232046509,411435.915806536,5,474656.387942084,413489.949758617,189560,9,489910.3601,408048.5794,16254.9845750851,16195.4369491565,2831.00510130651
"L030",279,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,5300.9659319324,3607.07330314175,2831.00510130651
"L030",278,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,4612.87066983162,2734.01899847646,2831.00510130651
"L030",394,"Malabo",474012.232046509,411435.915806536,2,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,1832.98006656179,543.279520707583,2831.00510130651
"L030",395,"Malabo",474012.232046509,411435.915806536,2,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,2488.50280156119,1357.38293376808,2831.00510130651
"L030",277,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,4056.02756222467,1983.21659148156,2831.00510130651
"L030",335,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,2738.79997660318,593.565884638585,2831.00510130651
"L030",514,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,1165,476928.4638,411032.9657,2943.93893082535,3346.50554585253,2831.00510130651
"L030",2252,"Malabo",474012.232046509,411435.915806536,1,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,41918.0186812567,43855.5116207255,2831.00510130651
"L031",506,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,295,468939.3224,411035.1105,7515.86311401346,6221.82241775943,940.464412219767
"L031",1321,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,246,457948.4245,397122.0967,24054.5119897569,23389.3705800413,940.464412219767
"L031",2199,"Malabo",476265.218885911,412714.229026582,2,474656.387942084,413489.949758617,189560,1050,450949.8119,382213.9081,39637.6009300105,39245.2867166322,940.464412219767
"L031",1175,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,403,488910.8174,400096.1811,17864.1063380469,19559.6983118669,940.464412219767
"L031",336,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,1343.53425526494,1378.27448406548,940.464412219767
"L031",453,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,2600,474931.4491,412027.5267,1500.16729971719,1488.06580599402,940.464412219767
"L031",2252,"Malabo",476265.218885911,412714.229026582,8,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,44407.2329161297,43855.5116207255,940.464412219767
"L031",2324,"Malabo",476265.218885911,412714.229026582,3,474656.387942084,413489.949758617,189560,276,457941.5747,380222.7313,37302.1897583549,37230.2673330598,940.464412219767
"L031",2918,"Malabo",476265.218885911,412714.229026582,4,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,44788.5127096292,45043.5447614628,940.464412219767
"L031",512,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,2145.83757562946,2471.81742405851,940.464412219767
"L031",970,"Malabo",476265.218885911,412714.229026582,1,474656.387942084,413489.949758617,189560,35,460947.0965,403085.3774,18093.0831279929,17210.4560604796,940.464412219767
"L033",336,"Baney",488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,27025,17457,475930.564,414015.4171,18555.9117809857,10149.0135969567,2426.08432563968
"L033",277,"Baney",488362.988381886,400240.197101306,2,484180.090192218,408103.75112541,27025,11034,475930.81,415009.488,19305.2068875024,10758.2445348109,2426.08432563968
"L033",335,"Baney",488362.988381886,400240.197101306,6,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,19239.4428238332,10976.278622858,2426.08432563968
"L033",459,"Baney",488362.988381886,400240.197101306,3,484180.090192218,408103.75112541,27025,615,480923.1887,412026.1752,13937.7149866639,5098.31520709869,2426.08432563968
"L033",219,"Baney",488362.988381886,400240.197101306,7,484180.090192218,408103.75112541,27025,3185,476929.6398,416003.3162,19472.991129113,10722.5071348866,2426.08432563968
"L033",333,"Baney",488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,27025,1881,472934.7491,414016.2036,20683.5423076218,12704.9120636313,2426.08432563968
"L033",278,"Baney",488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,27025,13054,476929.4035,415009.2457,18677.57103485,10012.9073114853,2426.08432563968
"L033",220,"Baney",488362.988381886,400240.197101306,1,484180.090192218,408103.75112541,27025,3384,477928.2225,416003.0837,18903.7809163418,10073.9915011368,2426.08432563968
"L033",450,"Baney",488362.988381886,400240.197101306,2,484180.090192218,408103.75112541,27025,2729,471935.5714,412028.34,20219.3061625956,12858.0962155183,2426.08432563968
"L034",277,"Luba",459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,7178,11034,475930.81,415009.488,24241.3417979588,39092.4526235432,1529.67136452242
"L034",338,"Luba",459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,7178,6008,477927.7709,414014.9439,24982.8962848914,39424.0724009051,1529.67136452242
"L034",395,"Luba",459268.567803503,397402.320790288,3,454405.650260343,382376.876239581,7178,15397,475930.3186,413021.3464,22837.8611214227,37448.5633709095,1529.67136452242
"L034",335,"Luba",459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,22832.9845028566,37713.9573956912,1529.67136452242
"L034",502,"Luba",459268.567803503,397402.320790288,1,454405.650260343,382376.876239581,7178,2028,464944.8089,411036.5162,14768.5814300413,30536.0250768283,1529.67136452242
"L035",394,"Malabo",478480.620075574,409297.874126064,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,5144.01806536197,543.279520707583,1318.63134920635
"L035",220,"Malabo",478480.620075574,409297.874126064,1,474656.387942084,413489.949758617,189560,3384,477928.2225,416003.0837,6727.92527543963,4125.62038749364,1318.63134920635
"L035",509,"Malabo",478480.620075574,409297.874126064,3,474656.387942084,413489.949758617,189560,2573,471935.2866,411034.2672,6771.73915723902,3665.34709715031,1318.63134920635
"L035",2324,"Malabo",478480.620075574,409297.874126064,1,474656.387942084,413489.949758617,189560,276,457941.5747,380222.7313,35597.9818992023,37230.2673330598,1318.63134920635
"L035",451,"Malabo",478480.620075574,409297.874126064,7,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,6181.96625334184,2258.99623911113,1318.63134920635
"L035",459,"Malabo",478480.620075574,409297.874126064,6,474656.387942084,413489.949758617,189560,615,480923.1887,412026.1752,3661.93503971166,6435.48193205979,1318.63134920635
"L035",2918,"Malabo",478480.620075574,409297.874126064,1,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,42381.0375858185,45043.5447614628,1318.63134920635
"L035",398,"Malabo",478480.620075574,409297.874126064,2,474656.387942084,413489.949758617,189560,3320,478926.1587,413020.6537,3749.34559916371,4295.48380462391,1318.63134920635
"L036",394,"Baney",489615.826059114,403320.420408961,3,484180.090192218,408103.75112541,27025,13462,474931.7041,413021.5977,17599.3260820491,10474.6293605995,678.392105263158
"L036",335,"Baney",489615.826059114,403320.420408961,4,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,18166.0198341079,10976.278622858,678.392105263158
"L037",220,"Malabo",466335.017193068,407396.722606245,1,474656.387942084,413489.949758617,189560,3384,477928.2225,416003.0837,14438.5546563628,4125.62038749364,1370.72075731286
